run,sharpe,ann_return,max_drawdown,win_rate,n_trades
251,-0.4522171448162932,-0.13124110877747974,-0.8901662751995467,0.46547394852479596,719
252,0.23949432033800713,0.0713224328583626,-0.5275550607023952,0.4810404261986838,653
253,-0.33096176494677704,-0.09682409396338532,-0.7702979823692621,0.46352201257861636,684
254,-0.47792342343036814,-0.14038425696128398,-0.9027843798354901,0.4658267716535433,689
255,-0.10435132957278154,-0.030474754097920997,-0.7711836214720498,0.47134760705289674,672
256,-0.10815341277641084,-0.03158261264156059,-0.691621122359416,0.4703668861712135,694
257,-0.24660525904316963,-0.07161590391358341,-0.7730100304010458,0.4692404268675455,685
258,-0.19241346493589007,-0.05610530410391201,-0.6978023826266624,0.47882020709130846,697
259,-0.015873156111467834,-0.00466241018863589,-0.6899550742898825,0.46788413098236775,651
260,-0.15922727061386605,-0.04618602327907129,-0.7949092678455745,0.47671491504090624,659
261,0.5008845000490708,0.14934439142340472,-0.38702862948160843,0.48462986198243413,657
262,0.15920152260146694,0.046550654563091376,-0.576305465453475,0.46995910663730733,685
263,-1.038964958023312,-0.30195444742056354,-0.9927237579604526,0.45660377358490567,683
264,-0.3298717859736887,-0.09694168396279446,-0.8527279585449213,0.4720125786163522,658
265,-0.29167157143329775,-0.08480948685873546,-0.8592567284841143,0.4616840113528855,695
266,-0.28040809976147113,-0.08138959238136467,-0.8508410081683973,0.46497015394282126,701
267,-0.35621110098397957,-0.1039405625264408,-0.839600158758966,0.4670242978857684,682
268,-0.6531918876866131,-0.18861380332200395,-0.9510999159617319,0.4666456891126495,737
269,0.07677072514337821,0.022101877987037888,-0.7083799667675696,0.4825196850393701,699
270,-0.6742297321520211,-0.19703829420213514,-0.9495068092097028,0.4467483506126296,714
271,-0.21286624491482203,-0.06146680439525498,-0.7201258846380172,0.4854277655907239,682
272,-0.41145987233884795,-0.12147686501222965,-0.8631105255590126,0.46746306193021064,691
273,0.1476957423572045,0.04359632074909836,-0.6876488701432686,0.49152010050251255,663
274,-0.4772238731646665,-0.1415553141148198,-0.9543092777078874,0.4552614996849401,703
275,-0.14981419919632258,-0.04399644055153873,-0.8684888340314543,0.47499213589178985,699
276,-0.5194301648886732,-0.15126589158037917,-0.917300904409847,0.45234350424661846,711
277,-0.44459641124152444,-0.12929648420430906,-0.839436372524998,0.46842601319509897,701
278,0.3822351436808326,0.11313554413992577,-0.5589635801268243,0.489789506754634,662
279,-0.08178482661350622,-0.023802914501135697,-0.7311015859246728,0.47034828992783184,696
280,0.4252926454532979,0.12783383015253058,-0.6732543050958204,0.4882038376848065,621
281,-0.0870532391183027,-0.025530724651539605,-0.9107619506876761,0.47593582887700536,711
282,-0.39893244526612215,-0.11443106349369492,-0.8914776328213652,0.4675039246467818,711
283,-0.29108585111370566,-0.08490652527002951,-0.8139328374061746,0.47735849056603774,679
284,-0.49068398423875437,-0.14197741621141602,-0.9256738375331972,0.461877756773787,696
285,-0.1320317291509429,-0.03835081507092386,-0.7003630510455705,0.4715677034244424,671
286,0.0027035294338714684,0.0007956336031320621,-0.712473447921209,0.48187834856602585,671
287,0.036690198123552155,0.010726256238047682,-0.642446000486679,0.47912087912087914,710
288,-0.0925998357001906,-0.027146612105164447,-0.7159402168390108,0.4638137193203272,678
289,0.015688984233672196,0.004592223268929052,-0.46061471350268,0.48170347003154573,686
290,-0.05478762901354586,-0.01590810594833314,-0.6020004006125518,0.47333543704638686,654
291,-0.24092115411434994,-0.06972071283574444,-0.8184966613677899,0.46664578766050735,710
292,-0.016604432810677996,-0.00491835002401142,-0.7260396554220057,0.483596214511041,694
293,-0.2615159290596765,-0.07616376636374633,-0.9032792875170154,0.47244094488188976,696
294,-0.11253284896581545,-0.03305729779154554,-0.5906513525089718,0.4764002517306482,689
295,-0.02951971103920755,-0.008615863818850156,-0.6291292207967512,0.4669395465994962,692
296,-0.23764119053171198,-0.06935221776821887,-0.7286210888038727,0.4756212645486002,714
297,-0.5705814436189084,-0.16435442664208744,-0.9352506625498511,0.4624568017593465,713
298,-0.34038966619093514,-0.09720198329406093,-0.8887010726357647,0.4736346516007533,706
299,-0.31836246957115055,-0.09324781193673914,-0.8232774975199417,0.4737833594976452,705
300,-0.10724199871118807,-0.03043992346462976,-0.836111555186482,0.4804013797428661,699
301,-0.34572239438378033,-0.09944213038246263,-0.812228596557878,0.4647577092511013,717
302,-0.1432866826515945,-0.04119781591546279,-0.741667759762133,0.46983029541169075,710
303,-0.24480137985552808,-0.07083163957316596,-0.8234171237937178,0.4610552763819096,697
304,0.010384984495842265,0.0030489428550359854,-0.6513019081662699,0.47452830188679246,670
305,0.09152081622930405,0.027209410013624424,-0.6506148847647195,0.4836990595611285,690
306,0.049385193500113445,0.014325864215305906,-0.6266604913935143,0.4880578252671276,715
307,-0.059416499548648354,-0.017536415183696752,-0.6974174585988697,0.47641509433962265,674
308,-0.28790158203793115,-0.0840895663204122,-0.7333852138390844,0.4837488166614074,678
309,-0.2712561832443492,-0.07936912279150743,-0.7237592736985522,0.4795340050377834,689
310,-0.017343651120996707,-0.005109521852396992,-0.5738244323714101,0.47830188679245284,662
311,0.5806600426057852,0.17112248737796887,-0.5286780458082462,0.4863164517143756,661
312,0.3633739251374906,0.10597014050762033,-0.7236462302437362,0.48724409448818895,658
313,-0.24568459737702344,-0.07136593126058033,-0.7122296499749438,0.46966362779000315,667
314,0.1464961147930836,0.043358033394407025,-0.5788662688584945,0.4804785894206549,681
315,-0.05402142138503461,-0.015865908550361518,-0.5862731107619827,0.47641509433962265,668
316,0.1460031517305541,0.04332201990254614,-0.5347819419271969,0.4753995612660608,670
317,-0.3913871949923881,-0.11327113609977468,-0.8565463930160699,0.4684458398744113,719
318,-0.037775213159566626,-0.011053816408904238,-0.7293537408224398,0.47670025188916876,680
319,0.2887015489394794,0.08486719582967606,-0.44942574646950184,0.4932453660069117,647
320,-0.03258768568751818,-0.009519447360759714,-0.6597893629241589,0.46354494028912635,677
321,-0.1711353230495892,-0.05031835682938535,-0.7997322123755821,0.4817953546767106,694
322,0.05411988793314395,0.015883788265485865,-0.5844407098954951,0.4869455803711859,680
323,0.3016998581373722,0.0896619172400992,-0.62880723411103,0.48190116462071136,660
324,0.26006273936199503,0.07501475095276766,-0.4671579074038089,0.47940899088337,719
325,0.3470715274056419,0.10196913231484883,-0.6668456600920529,0.48897290485192185,640
326,-0.38725732912047534,-0.11261931836899508,-0.9230072981601815,0.46842601319509897,671
327,0.3414046668955813,0.09928002607159359,-0.567143662449584,0.4868255959849435,686
328,-0.4355742356297962,-0.12867472962489523,-0.837108163920583,0.473138548539114,696
329,-0.1683295476863997,-0.04891916791945072,-0.6547592486938478,0.4761456371625863,698
330,0.21368959520349468,0.062274929650984134,-0.5167837631260814,0.48193528118127554,690
331,-0.15678138542977793,-0.04591872410576081,-0.8866172059204805,0.47207320921426316,703
332,-0.4811031835191312,-0.13937432387318593,-0.9011914624630526,0.4701820464532329,701
333,-0.02370605717712968,-0.00702815572464166,-0.5600488571224682,0.4800125904941769,662
334,-0.16922295298015058,-0.04903218709555213,-0.6506969745360116,0.46955430006277465,712
335,-0.577800721216644,-0.16643961373205607,-0.9531349801304724,0.45897516504243946,709
336,-0.02226245409488294,-0.0063964750244842605,-0.7302787003761997,0.4825416797735137,697
337,-0.20742086351122951,-0.06178385426818833,-0.8134657620760919,0.4724929267525935,664
338,-0.27485277443259387,-0.08009498801447568,-0.8601778759120337,0.472458293988039,698
339,-0.3874221570712352,-0.11179550155524842,-0.8971310866608463,0.4624331971078277,721
340,0.08990210179627436,0.026280473599854304,-0.5226714007637833,0.4807813484562067,704
341,-0.40000505154205096,-0.11608852104336242,-0.8747004292981699,0.4650063051702396,685
342,-0.29581128171444926,-0.08596216015864755,-0.7317263172549713,0.4756519007225887,662
343,-0.6745297467685913,-0.19306609206432257,-0.942170124065299,0.4513692162417375,733
344,-0.2975101630557954,-0.08553404622314731,-0.7893645354235402,0.4713656387665198,688
345,-0.11922681811749887,-0.03500611038593893,-0.665726164472346,0.47574039067422813,692
346,-0.018559119500960453,-0.005448470026962693,-0.7711168390004766,0.4740810556079171,677
347,-0.4939817264224846,-0.14419842127643512,-0.8939649670615419,0.4665829934107311,702
348,-0.2244792066335265,-0.06590927960200699,-0.7571027130185639,0.47221350078492935,722
349,-0.21548051012071673,-0.06330489160052866,-0.8024025011629422,0.47545626179987416,665
350,-0.0494393890546247,-0.014462512949908635,-0.5646854687492102,0.4704040087691826,699
351,-0.17325547311892092,-0.05064634774399257,-0.6057059139141783,0.46999685830977067,691
352,-0.12659946963136204,-0.03666270783512393,-0.6380335748983026,0.4714375392341494,698
353,0.01674257877808761,0.004902624060415306,-0.46971774012701617,0.47720842502357746,671
354,0.16309662252468754,0.047059055381359016,-0.6499761641249575,0.4872037914691943,700
355,-0.08413887247081693,-0.02486140426585781,-0.7761796774044429,0.4740973312401884,682
356,-0.29698501658387066,-0.08674501630220355,-0.8075369683365581,0.47232704402515724,696
357,0.022221169360370416,0.006514955336989425,-0.6041289020373426,0.4781515246777743,680
358,-0.2720251096583497,-0.07965759759082769,-0.9045338467933887,0.4719699342311306,709
359,0.02356753718525842,0.00684343192371939,-0.6310346062893448,0.4768795218622208,699
360,0.3905672206778292,0.1145084909445222,-0.49117046924082786,0.4874450721908349,680
361,0.160663484695515,0.04690715580232485,-0.5527055012697051,0.4853450992751339,706
362,0.03147579860803262,0.009182907933912743,-0.7388381115831896,0.479874213836478,659
363,-0.1410065048584652,-0.04096841522694672,-0.8784829721315107,0.4703656998738966,703
364,-0.18678960172612266,-0.05454229690492418,-0.8277126931005085,0.46591266101162426,731
365,-0.06890725041035978,-0.020065171277455218,-0.676617035230154,0.48190116462071136,672
366,-0.16278931138883299,-0.047882005417811735,-0.728357006519539,0.4684940138626339,688
367,-0.46198107841780345,-0.13196975081083162,-0.9112242549746641,0.4585304320403658,700
368,-0.20178617026352408,-0.05928867021579587,-0.7399978328237053,0.49011609664261063,676
369,-0.18776280572521492,-0.05565944831052139,-0.7460542750524912,0.4771797293043752,665
370,-0.3298941974076001,-0.09651771278057553,-0.7434221390214708,0.45400313971742545,683
371,-0.013473277750740476,-0.0038955089499731477,-0.5684613268074239,0.48358585858585856,686
372,-0.2666466444271025,-0.07777916394931461,-0.7470867316934026,0.4746136865342163,706
373,0.11236799550950977,0.03336671401490121,-0.6457461238561881,0.4827478042659975,671
374,-0.2812005928105353,-0.08341846872266112,-0.7963990230368048,0.46528432296575556,674
375,0.07391935163736808,0.021722456982041116,-0.6180579248683897,0.4880352644836272,650
376,-0.24631492071963626,-0.0730021931208168,-0.8105437600518846,0.46987199500468313,701
377,0.2155457686150121,0.06384831363853305,-0.43254860927812655,0.48914753067002203,689
378,-0.6594520774178803,-0.1885784124362886,-0.9388962604776716,0.45368620037807184,707
379,-0.330379183643826,-0.09658328171373065,-0.8404702097358859,0.47303689687795647,700
380,-0.07471069381356843,-0.02207735857935167,-0.8210555496468438,0.4681989924433249,695
381,-0.04473833788497654,-0.01311783553769752,-0.7481263030353964,0.47902869757174393,685
382,-0.6289903701726572,-0.18133477819266342,-0.9505728100743411,0.45274725274725275,714
383,0.4081298243886779,0.1214025058953403,-0.5926350546692394,0.49150409062303335,628
384,-0.06845304010821518,-0.019918360287051406,-0.617679962393975,0.4775510204081633,671
385,0.38314738207731697,0.11294177458316312,-0.4927841387778322,0.48585795097423007,694
386,-0.3511279008768324,-0.10322343336584994,-0.8846681800448983,0.47660910518053373,682
387,0.20688529701532737,0.061177436139296715,-0.5812341117264084,0.48551637279596976,663
388,0.04096036242556125,0.011957676410512708,-0.6047292726802275,0.48020113136392206,697
389,0.2306161375150558,0.06864596504025267,-0.5694145096360839,0.47942192899780084,633
390,0.062219767542083484,0.017980025069223915,-0.5888262930124853,0.4794606459705237,706
391,-0.06896846130351085,-0.020040130919824706,-0.5736344558046762,0.47590551181102364,669
392,-0.5813833138630502,-0.1697895007980108,-0.9194285227229747,0.4684458398744113,734
393,-0.38716887995503685,-0.11336068127442667,-0.8445323977722217,0.46366782006920415,687
394,-0.4989226853598833,-0.14294728780742183,-0.9251889098527526,0.462822936357908,701
395,-0.0669381132997254,-0.019576027612435043,-0.7940954903749535,0.4824120603015075,684
396,-0.07114083568395597,-0.020694358802160306,-0.7130983924440597,0.4715140069247718,692
397,0.20626814243641903,0.060906693550709656,-0.6562719667420855,0.47674418604651164,684
398,-0.19220911299100954,-0.055893096814534804,-0.802950861568937,0.4679446888749214,695
399,-0.19764075509265633,-0.057802262246188896,-0.8128038598066587,0.47260705289672544,681
400,-0.09218976739982919,-0.02663245687368876,-0.8253961784170423,0.47628023876845743,652
401,-0.5310257246648905,-0.15360715954622528,-0.9196472016908334,0.455942301661963,693
402,-0.6073211363763007,-0.17528403131434,-0.9334298112392794,0.47053261897258114,698
403,0.1409449824066758,0.04103115170048177,-0.722971536499469,0.4774294670846395,708
404,-0.16116263067617764,-0.04666149173609613,-0.8394561495252078,0.4745762711864407,681
405,-0.2747959879668114,-0.07990254320844936,-0.8497869448061264,0.4795725958516656,680
406,-0.19790722423129684,-0.056775468389711925,-0.7220847970799558,0.4751884422110553,676
407,0.08959292304107132,0.025786363238647025,-0.6502290145497549,0.4690851735015773,700
408,0.3577982405294556,0.1057666605745815,-0.661903281583432,0.4820754716981132,663
409,-0.5896423895162216,-0.1708641779394463,-0.9314231698384187,0.4530264817150063,712
410,-0.41858815829207985,-0.1215457036406592,-0.8811688357882961,0.45160276555625395,711
411,-0.10087324456543965,-0.028975793362351898,-0.7095744600443465,0.47574039067422813,669
412,-0.3856249668722328,-0.11501629028177274,-0.8987882146754997,0.4719419924337957,655
413,0.03902644587651168,0.011459698734966661,-0.7732827333749459,0.4770295783511643,665
414,-0.04707763405820188,-0.013676604928853475,-0.7646271833852888,0.47464566929133856,708
415,0.11215320832755464,0.03290741704295308,-0.7219040632356301,0.47613065326633164,697
416,-0.0835754467900578,-0.024530825149028712,-0.707623102839884,0.4825416797735137,659
417,0.17705814933111821,0.05256446802018999,-0.5803146908076251,0.48312835067801957,683
418,-0.03841905335705945,-0.011315886336401237,-0.814712285687514,0.46141781681304894,700
419,0.013179748335883798,0.0038457753025797903,-0.5919496341014172,0.4817495280050346,659
420,-0.45378717328648804,-0.13245645622207636,-0.8648544698526532,0.4651600753295669,671
421,-0.03800125296684136,-0.010987921846385529,-0.7404818019676769,0.4566582914572864,716
422,0.09214167776440929,0.026725864989734838,-0.6540880389121155,0.4743468681145735,666
423,0.022380836907233494,0.006655330690964689,-0.6148479126462334,0.47917319135609143,675
424,0.020670711358491734,0.006091495160437832,-0.5989966504638815,0.47613065326633164,685
425,-0.01273844333922801,-0.003732912913713915,-0.5833762214523763,0.47958542713567837,678
426,-0.23473559977659392,-0.06870918268380466,-0.8034427833626296,0.4725447128961406,701
427,0.15981150463143662,0.04740519848190705,-0.793593505124889,0.4759509588179818,665
428,-0.1271160740531686,-0.037191409770518824,-0.6265869341679997,0.48020113136392206,684
429,-0.6282877294468335,-0.17992942859211947,-0.9404509257990195,0.4624605678233438,709
430,-0.06335245476232823,-0.018666521326610397,-0.7407453434084715,0.4700693131695022,676
431,0.11673573477038082,0.03419729891111012,-0.7327019257317267,0.47423004399748586,702
432,-0.4125449389483405,-0.11977125664766586,-0.9365810473232838,0.4649921507064364,699
433,-0.038297825680709566,-0.011069773702782948,-0.6337136745970351,0.4806542938030827,681
434,0.2238412389287126,0.0649933579619224,-0.5546202225412749,0.4825636192271442,686
435,0.004337390595193793,0.0012494606977919709,-0.7727459008385973,0.48407442447177546,703
436,0.15579528006152946,0.044801958078790394,-0.6043076967391029,0.4886934673366834,719
437,0.16512806124725504,0.048433334940668704,-0.5949341598518618,0.4817495280050346,658
438,0.001363703295685535,0.00039780193303351474,-0.5685864320884588,0.4748585795097423,699
439,-0.17720656193815348,-0.0521389244845869,-0.8346209090118595,0.4782471626733922,687
440,-0.13665784394088876,-0.039487649970360916,-0.615407886899944,0.47849293563579276,671
441,0.1691174046418676,0.049379270940481,-0.6712408110766959,0.48221592697513377,674
442,0.033688424399314465,0.009885239578356853,-0.5572076650079401,0.4776729559748428,666
443,0.2886408715152262,0.08418114368289609,-0.6377469055152233,0.49010367577756836,708
444,-0.2677346079155276,-0.07704767321776762,-0.8345279004619901,0.46809179503300846,682
445,-0.21481616068713588,-0.06280803175525307,-0.7752343176517803,0.4757556675062972,674
446,0.06923467638492758,0.020020586020363718,-0.6093796977495554,0.4824865888292837,675
447,-0.2596631318544298,-0.07441018233425467,-0.78663260994281,0.47906830343090967,708
448,-0.23424315674838292,-0.06746379148023596,-0.8242543937438837,0.4688287153652393,694
449,0.15952719296941462,0.046503007306769595,-0.5312404467418895,0.4759962347034829,656
450,0.49505810119642407,0.1458925568001206,-0.5015033990116795,0.49072618673373153,677
451,-0.35595404001766484,-0.10282949575642608,-0.8730315458238377,0.48094488188976375,679
452,-0.14264779811355363,-0.04097770148724478,-0.5799672397462923,0.4751572327044025,691
453,0.15068579264868007,0.04427719493358917,-0.6533738641789382,0.4742138364779874,701
454,-0.4515116343515416,-0.13134839576141677,-0.8923578999385404,0.4542596667714555,706
455,0.13802374146628255,0.04058451978938793,-0.5785942102839775,0.4817953546767106,690
456,-0.49284124303361865,-0.14169880484677877,-0.8805870048808854,0.4538582677165354,701
457,-0.06221850885092685,-0.017998506579223306,-0.7095289442886275,0.47533773169965443,688
458,-0.36776271081690937,-0.10599505374367424,-0.8365837536711362,0.4633228840125392,729
459,-0.5442226044501107,-0.1595899633433432,-0.9224643786503475,0.4631083202511774,710
460,-0.045601344975840806,-0.013444101794618857,-0.6644595112790361,0.472196041470311,699
461,-0.17673528043068612,-0.051316961382611326,-0.7828742587627899,0.4674185463659148,728
462,0.26802761419129567,0.0790364947992983,-0.5862742567978141,0.48033972947467757,659
463,-0.08086196530477298,-0.023815183409878538,-0.5670864758504692,0.4882038376848065,677
464,-0.21459121523481067,-0.0626876741022131,-0.8429819658013924,0.4662055957246149,702
465,-0.11257466296794273,-0.0329186840848944,-0.7505010636294334,0.46511627906976744,681
466,0.0003999673877761532,0.00011731274654125379,-0.6613131340701661,0.47813777917584144,656
467,-0.1945793095622704,-0.056192658004608154,-0.8099795033078043,0.4751415984896161,690
468,-0.20868143172299414,-0.06094653510215675,-0.6757620835351508,0.4784523435042466,727
469,-0.5474319358879323,-0.15738383837833902,-0.9453745548867021,0.4594594594594595,712
470,-0.07802265658997964,-0.022738896204153147,-0.7297760788740195,0.4847436300723498,683
471,0.05913611758022518,0.01705551720977838,-0.6901208429790086,0.4854889589905363,669
472,-0.19506981526897937,-0.058024549909866274,-0.6268690105299939,0.4732058915700407,680
473,-0.6367180438876368,-0.1858397084347302,-0.956090499336024,0.46731615336266497,684
474,0.02024187816241016,0.006000637447280965,-0.7869906621227192,0.4830827067669173,705
475,-0.47273066786886614,-0.1347465503913765,-0.8646890170870292,0.4605717876217405,683
476,0.07534548173746022,0.02204829271254738,-0.5340724926834808,0.4902638190954774,672
477,-0.3059578351382351,-0.08956517147326681,-0.8321651338975163,0.46532789457169754,673
478,0.2335383806583491,0.06852161065360662,-0.6464541496674041,0.4745603015075377,642
479,-0.3515782095065402,-0.10366090554468,-0.879938020392328,0.46861268047708726,690
480,0.26567516083616183,0.07848426710730205,-0.5863192068219976,0.4817495280050346,651
481,0.11268748022386534,0.033102894131280314,-0.7093113222723948,0.47813777917584144,693
482,-0.1667276388388609,-0.04838164498221953,-0.8409247435772754,0.46817895400126025,664
483,0.007218466615187041,0.002128740725994005,-0.6112791831958122,0.4773727215587681,671
484,-0.3263826816264632,-0.09549168227619664,-0.7658148709204622,0.4675896790434235,684
485,0.07366622823852811,0.021655945464480464,-0.510497553923867,0.4793960364894621,655
486,-0.2800816462695956,-0.08138364063997383,-0.8738610453929094,0.47592067988668557,661
487,0.2150312882403654,0.06293274476367894,-0.6725337298103234,0.4882038376848065,690
488,0.3093894229304528,0.08979937921408876,-0.7038827086922638,0.48049087476400254,666
489,-0.2685682907260049,-0.0775557943845242,-0.8538475815234928,0.46746306193021064,693
490,-0.14404270733883748,-0.0409817636447396,-0.7068410755245329,0.46771653543307085,713
491,0.20296377273958227,0.05989412569919583,-0.6650958894804917,0.48072704481353806,658
492,-0.2837898137058324,-0.08279391316729112,-0.8562370765434208,0.46731615336266497,694
493,0.29923518106324937,0.08749195731048975,-0.5352587592114662,0.4839521711768408,684
494,-0.21867877664999977,-0.06376965205999574,-0.7819184138651407,0.480213567839196,682
495,-0.5941247841082011,-0.17272583325381108,-0.9430610029484504,0.46608040201005024,721
496,-0.3968545739664433,-0.11558077377359877,-0.8717775347389359,0.4636220472440945,693
497,-0.033540798632497586,-0.009935438924565387,-0.6143268037526216,0.47879359095193214,693
498,-0.4136715619661246,-0.12186107211194064,-0.8983394954620137,0.45843828715365237,700
499,0.0031573247641518117,0.0009153129224979129,-0.6912521713228688,0.47181102362204724,669
500,0.24326004721503344,0.07168780671289454,-0.48634666827523265,0.4849056603773585,671
